"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"51","Baylor","09/03/05","20","WHITAKER","BRANDON","16","112","2","110","0","","","","","","","16","110","4","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","09/10/05","20","WHITAKER","BRANDON","5","21","0","21","1","","","","","","","5","21","2","9","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","09/17/05","20","WHITAKER","BRANDON","12","60","0","60","0","","","","","","","12","60","4","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/01/05","20","WHITAKER","BRANDON","12","27","8","19","0","","","","","","","12","19","4","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/08/05","20","WHITAKER","BRANDON","5","20","0","20","0","","","","","","","5","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/15/05","20","WHITAKER","BRANDON","8","60","6","54","0","","","","","","","8","54","2","-6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/22/05","20","WHITAKER","BRANDON","3","12","0","12","0","","","","","","","3","12","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/29/05","20","WHITAKER","BRANDON","12","55","3","52","0","","","","","","","12","52","5","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/05/05","20","WHITAKER","BRANDON","8","51","2","49","0","","","","","","","8","49","1","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/12/05","20","WHITAKER","BRANDON","10","80","1","79","0","","","","","","","10","79","5","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/19/05","20","WHITAKER","BRANDON","10","18","13","5","0","","","","","","","10","5","2","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/19/05","7A","WIDEMON","ALTON","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","09/10/05","3","WILSON","C.J.","","","","","","","","","","","","0","0","","","","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/08/05","3","WILSON","C.J.","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/22/05","3","WILSON","C.J.","","","","","","","","","","","","0","0","","","","1","38","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/29/05","3","WILSON","C.J.","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/12/05","3","WILSON","C.J.","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","09/03/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"51","Baylor","09/10/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","4","51","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","09/17/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","3","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/01/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","5","66","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","10/08/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","3","48","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","10/15/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","6","68","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","10/22/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","9","141","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","10/29/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/05/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","4","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"51","Baylor","11/12/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","5","37","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"51","Baylor","11/19/05","7","ZEIGLER","DOMINIQUE","","","","","","","","","","","","0","0","4","59","0","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"66","Boise St.","11/10/05","2","ALEXANDER","GERALD","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/29/05","55","BARRIOS","CHRIS","","","","","","","","","","","","0","0","","","","","","","1","10","0","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","11/19/05","55","BARRIOS","CHRIS","","","","","","","","","","","","0","0","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","11/05/05","87","BISSELL","TANYON","","","","","","","","","","","","0","0","2","20","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","10/01/05","86","BLASER","SHERM","","","","","","","","","","","","0","0","1","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/08/05","86","BLASER","SHERM","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","11/19/05","86","BLASER","SHERM","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","11/26/05","86","BLASER","SHERM","","","","","","","","","","","","0","0","1","10","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/19/05","31","BROOKS","COLT","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/03/05","22","CARPENTER","JEFF","3","17","0","17","0","","","","","","","3","17","3","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/10/05","22","CARPENTER","JEFF","4","14","1","13","0","","","","","","","4","13","1","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/21/05","22","CARPENTER","JEFF","2","19","0","19","0","","","","","","","2","19","2","33","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/01/05","22","CARPENTER","JEFF","3","2","1","1","0","","","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/08/05","22","CARPENTER","JEFF","5","27","4","23","0","","","","","","","5","23","2","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/15/05","22","CARPENTER","JEFF","3","6","4","2","0","","","","","","","3","2","2","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/22/05","22","CARPENTER","JEFF","2","5","0","5","0","","","","","","","2","5","7","99","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","10/29/05","22","CARPENTER","JEFF","5","64","0","64","1","","","","","","","5","64","1","10","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/05/05","22","CARPENTER","JEFF","7","44","8","36","1","","","","","","","7","36","3","17","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/10/05","22","CARPENTER","JEFF","1","67","0","67","1","","","","","","","1","67","2","9","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/19/05","22","CARPENTER","JEFF","4","22","0","22","1","","","","","","","4","22","1","7","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/26/05","22","CARPENTER","JEFF","8","33","1","32","0","","","","","","","8","32","2","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","12/28/05","22","CARPENTER","JEFF","4","6","1","5","0","","","","","","","4","5","4","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/03/05","8","CARTER","ANTWAUN","7","47","0","47","1","","","","","","","7","47","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","09/10/05","8","CARTER","ANTWAUN","4","5","1","4","0","","","","","","","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/21/05","8","CARTER","ANTWAUN","8","27","2","25","1","","","","","","","8","25","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","10/01/05","8","CARTER","ANTWAUN","8","51","4","47","0","","","","","","","8","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/08/05","8","CARTER","ANTWAUN","3","8","0","8","1","","","","","","","3","8","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","10/15/05","8","CARTER","ANTWAUN","8","31","2","29","0","","","","","","","8","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/22/05","8","CARTER","ANTWAUN","14","55","2","53","2","","","","","","","14","53","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"66","Boise St.","10/29/05","8","CARTER","ANTWAUN","9","50","1","49","2","","","","","","","9","49","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"66","Boise St.","11/05/05","8","CARTER","ANTWAUN","14","60","0","60","2","","","","","","","14","60","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"66","Boise St.","11/10/05","8","CARTER","ANTWAUN","4","16","0","16","0","","","","","","","4","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","11/19/05","8","CARTER","ANTWAUN","9","48","0","48","1","","","","","","","9","48","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"66","Boise St.","11/26/05","8","CARTER","ANTWAUN","9","52","3","49","0","","","","","","","9","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","12/28/05","8","CARTER","ANTWAUN","3","6","1","5","0","","","","","","","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/29/05","38","CHUCKOVICH","BEN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","09/03/05","81","CLASEN","COLE","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","1","24","0","","","","","","","","","","","","","0"
"66","Boise St.","09/10/05","81","CLASEN","COLE","","","","","","","","","","","","0","0","3","52","0","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","0"
"66","Boise St.","09/21/05","81","CLASEN","COLE","2","11","0","11","0","","","","","","","2","11","3","42","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/01/05","81","CLASEN","COLE","","","","","","","","","","","","0","0","1","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"66","Boise St.","10/08/05","81","CLASEN","COLE","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
